tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
wimbledon,2005-07-02,grass,semifinals,roddick a.,johansson t.,4,22.0,5.0,tennis_data,2005
wimbledon,2005-07-03,grass,the final,federer r.,roddick a.,1,4.0,5.0,tennis_data,2005
hall of fame championships,2005-07-04,grass,1st round,ginepri r.,oudsema s.,103,693.0,3.0,tennis_data,2005
hall of fame championships,2005-07-04,grass,1st round,lapentti g.,burgsmuller l.,123,89.0,3.0,tennis_data,2005
hall of fame championships,2005-07-04,grass,1st round,spadea v.,popp a.,49,176.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,goldstein p.,norman d.,92,101.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,rusedski g.,vico u.,39,251.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,bracciali d.,saulnier c.,121,48.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,dupuis a.,blake j.,111,106.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,vik r.,dancevic f.,110,157.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,moodie w.,wang y.t.,129,153.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,dent t.,delic a.,29,142.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,kucera k.,morrison j.,150,102.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,murray a.,carraz g.,213,126.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,mertinak m.,reynolds b.,135,179.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,waske a.,elseneer g.,134,177.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,mergea f.,wilson b.,277,493.0,3.0,tennis_data,2005
hall of fame championships,2005-07-05,grass,1st round,vemic d.,bogomolov a.,274,158.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,rusedski g.,vik r.,39,110.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,dupuis a.,murray a.,111,213.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,moodie w.,dent t.,129,29.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,goldstein p.,mergea f.,92,277.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,vemic d.,lapentti g.,274,123.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,mertinak m.,ginepri r.,135,103.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,waske a.,bracciali d.,134,121.0,3.0,tennis_data,2005
hall of fame championships,2005-07-06,grass,2nd round,spadea v.,kucera k.,49,150.0,3.0,tennis_data,2005
hall of fame championships,2005-07-07,grass,quarterfinals,goldstein p.,waske a.,92,134.0,3.0,tennis_data,2005
hall of fame championships,2005-07-07,grass,quarterfinals,spadea v.,vemic d.,49,274.0,3.0,tennis_data,2005
hall of fame championships,2005-07-09,grass,semifinals,spadea v.,goldstein p.,49,92.0,3.0,tennis_data,2005
hall of fame championships,2005-07-09,grass,quarterfinals,moodie w.,mertinak m.,129,135.0,3.0,tennis_data,2005
hall of fame championships,2005-07-09,grass,quarterfinals,rusedski g.,dupuis a.,39,111.0,3.0,tennis_data,2005
hall of fame championships,2005-07-09,grass,semifinals,rusedski g.,moodie w.,39,129.0,3.0,tennis_data,2005
hall of fame championships,2005-07-10,grass,the final,rusedski g.,spadea v.,39,49.0,3.0,tennis_data,2005
stella artois,2006-06-12,grass,1st round,lu y.h.,muller g.,119.0,65.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,bracciali d.,lopez f.,54.0,48.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,sabau r.,vik r.,131.0,73.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,udomchoke d.,zib t.,95.0,125.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,gimelstob j.,sluiter r.,93.0,92.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,henman t.,agassi a.,76.0,21.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,dupuis a.,rusedski g.,163.0,37.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,vicente f.,lee m.,118.0,256.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,dancevic f.,carlsen k.,127.0,105.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,lee h.t.,mathieu p.h.,109.0,34.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,monfils g.,melzer j.,23.0,79.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,verdasco f.,greul s.,30.0,85.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,delgado r.,dlouhy l.,107.0,84.0,3.0,tennis_data,2006
stella artois,2006-06-12,grass,1st round,reynolds b.,kunitsyn i.,110.0,104.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,rochus o.,waske a.,29.0,89.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,vliegen k.,wawrinka s.,42.0,66.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,novak j.,pashanski b.,111.0,68.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,nieminen j.,kohlschreiber p.,18.0,87.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,seppi a.,sanguinetti d.,72.0,64.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,pavel a.,baghdatis m.,80.0,17.0,3.0,tennis_data,2006
gerry weber open,2006-06-12,grass,1st round,soderling r.,schuettler r.,50.0,77.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,2nd round,blake j.,gimelstob j.,7.0,93.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,berdych t.,becker b.,15.0,173.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,haas t.,simon g.,26.0,47.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,chiudinelli m.,rochus c.,450.0,67.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,safin m.,serra f.,90.0,44.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,mayer f.,phau b.,69.0,61.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,1st round,fish m.,baker j.,86.0,291.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,1st round,tursunov d.,bogdanovic a.,33.0,138.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,1st round,mahut n.,benneteau j.,78.0,55.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,1st round,srichaphan p.,norman d.,35.0,117.0,3.0,tennis_data,2006
stella artois,2006-06-13,grass,1st round,ginepri r.,goldstein p.,16.0,63.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,santoro f.,youzhny m.,49.0,38.0,3.0,tennis_data,2006
gerry weber open,2006-06-13,grass,1st round,gasquet r.,bastl g.,51.0,152.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,mirnyi m.,bracciali d.,46.0,54.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,ljubicic i.,sabau r.,4.0,131.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,srichaphan p.,lu y.h.,35.0,119.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,verdasco f.,lee h.t.,30.0,109.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,monfils g.,reynolds b.,23.0,110.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,henman t.,delgado r.,76.0,107.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,gonzalez f.,dupuis a.,11.0,163.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,tursunov d.,udomchoke d.,33.0,95.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,mahut n.,stepanek r.,78.0,12.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,ginepri r.,tipsarevic j.,16.0,114.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,nadal r.,fish m.,2.0,86.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,wang y.t.,davydenko n.,94.0,6.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,philippoussis m.,grosjean s.,176.0,25.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,1st round,philippoussis m.,moodie w.,176.0,70.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,hewitt l.,vicente f.,13.0,118.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,2nd round,roddick a.,dancevic f.,5.0,127.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,1st round,grosjean s.,minar i.,25.0,103.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,1st round,wang y.t.,bjorkman j.,94.0,71.0,3.0,tennis_data,2006
gerry weber open,2006-06-14,grass,2nd round,vliegen k.,chiudinelli m.,42.0,450.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,1st round,mirnyi m.,johansson t.,46.0,19.0,3.0,tennis_data,2006
gerry weber open,2006-06-14,grass,1st round,clement a.,pless k.,59.0,140.0,3.0,tennis_data,2006
stella artois,2006-06-14,grass,1st round,tipsarevic j.,murray a.,114.0,45.0,3.0,tennis_data,2006
gerry weber open,2006-06-14,grass,1st round,federer r.,bopanna r.,1.0,267.0,3.0,tennis_data,2006
gerry weber open,2006-06-14,grass,2nd round,mayer f.,nieminen j.,69.0,18.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,tursunov d.,wang y.t.,33.0,94.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,gonzalez f.,philippoussis m.,11.0,176.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,henman t.,mahut n.,76.0,78.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,monfils g.,ljubicic i.,23.0,4.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,santoro f.,clement a.,49.0,59.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,soderling r.,pavel a.,50.0,80.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,federer r.,gasquet r.,1.0,51.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,nadal r.,verdasco f.,2.0,30.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,rochus o.,safin m.,29.0,90.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,haas t.,seppi a.,26.0,72.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,blake j.,ginepri r.,7.0,16.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,roddick a.,srichaphan p.,5.0,35.0,3.0,tennis_data,2006
gerry weber open,2006-06-15,grass,2nd round,berdych t.,novak j.,15.0,111.0,3.0,tennis_data,2006
stella artois,2006-06-15,grass,3rd round,hewitt l.,mirnyi m.,13.0,46.0,3.0,tennis_data,2006
stella artois,2006-06-16,grass,quarterfinals,henman t.,tursunov d.,76.0,33.0,3.0,tennis_data,2006
stella artois,2006-06-16,grass,quarterfinals,blake j.,monfils g.,7.0,23.0,3.0,tennis_data,2006
stella artois,2006-06-16,grass,quarterfinals,roddick a.,gonzalez f.,5.0,11.0,3.0,tennis_data,2006
stella artois,2006-06-16,grass,quarterfinals,hewitt l.,nadal r.,13.0,2.0,3.0,tennis_data,2006
gerry weber open,2006-06-16,grass,quarterfinals,berdych t.,santoro f.,15.0,49.0,3.0,tennis_data,2006
gerry weber open,2006-06-16,grass,quarterfinals,federer r.,rochus o.,1.0,29.0,3.0,tennis_data,2006
gerry weber open,2006-06-16,grass,quarterfinals,haas t.,soderling r.,26.0,50.0,3.0,tennis_data,2006
gerry weber open,2006-06-16,grass,quarterfinals,vliegen k.,mayer f.,42.0,69.0,3.0,tennis_data,2006
gerry weber open,2006-06-17,grass,semifinals,federer r.,haas t.,1.0,26.0,3.0,tennis_data,2006
gerry weber open,2006-06-17,grass,semifinals,berdych t.,vliegen k.,15.0,42.0,3.0,tennis_data,2006
stella artois,2006-06-17,grass,semifinals,hewitt l.,henman t.,13.0,76.0,3.0,tennis_data,2006
stella artois,2006-06-17,grass,semifinals,blake j.,roddick a.,7.0,5.0,3.0,tennis_data,2006
ordina open,2006-06-18,grass,1st round,baghdatis m.,minar i.,17.0,103.0,3.0,tennis_data,2006
ordina open,2006-06-18,grass,1st round,ferrero j.c.,haase r.,28.0,381.0,3.0,tennis_data,2006
ordina open,2006-06-18,grass,1st round,djokovic n.,waske a.,40.0,89.0,3.0,tennis_data,2006
stella artois,2006-06-18,grass,the final,hewitt l.,blake j.,13.0,7.0,3.0,tennis_data,2006
gerry weber open,2006-06-18,grass,the final,federer r.,berdych t.,1.0,15.0,3.0,tennis_data,2006
ordina open,2006-06-18,grass,1st round,melzer j.,muller g.,78.0,64.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,hrbaty d.,wang y.t.,22.0,95.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,seppi a.,wawrinka s.,72.0,65.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,simon g.,kunitsyn i.,47.0,104.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,tipsarevic j.,bloomfield r.,108.0,260.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,srichaphan p.,udomchoke d.,36.0,97.0,3.0,tennis_data,2006
red letter days open,2006-06-19,grass,1st round,vacek j.,johansson t.,245.0,21.0,3.0,tennis_data,2006
ordina open,2006-06-19,grass,1st round,lee h.t.,clement a.,109.0,56.0,3.0,tennis_data,2006
ordina open,2006-06-19,grass,1st round,ancic m.,qureshi a.,12.0,440.0,3.0,tennis_data,2006
ordina open,2006-06-19,grass,1st round,hernych j.,ledovskikh m.,128.0,407.0,3.0,tennis_data,2006
ordina open,2006-06-19,grass,1st round,sluiter r.,vik r.,92.0,73.0,3.0,tennis_data,2006
ordina open,2006-06-19,grass,1st round,benneteau j.,sirianni j.,55.0,541.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,bracciali d.,almagro n.,53.0,42.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,lopez f.,rochus o.,49.0,29.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,soderling r.,gimelstob j.,48.0,93.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,vanek j.,mathieu p.h.,91.0,34.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,murray a.,tursunov d.,45.0,31.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,mahut n.,malisse x.,76.0,41.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,bjorkman j.,calleri a.,77.0,57.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,gasquet r.,navarro-pastor i.,66.0,148.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,goldstein p.,moodie w.,63.0,71.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,robredo t.,cilic m.,8.0,338.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,santoro f.,ginepri r.,44.0,16.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,kohlschreiber p.,davydenko n.,96.0,6.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,serra f.,schuettler r.,46.0,82.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,vliegen k.,dlouhy l.,35.0,84.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,zverev m.,sanguinetti d.,304.0,67.0,3.0,tennis_data,2006
ordina open,2006-06-20,grass,1st round,spadea v.,phau b.,74.0,59.0,3.0,tennis_data,2006
red letter days open,2006-06-20,grass,1st round,mirnyi m.,bogdanovic a.,52.0,134.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,seppi a.,hrbaty d.,72.0,22.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,bjorkman j.,vanek j.,77.0,91.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,lopez f.,goldstein p.,49.0,63.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,murray a.,mirnyi m.,45.0,52.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,gasquet r.,bracciali d.,66.0,53.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,soderling r.,mahut n.,48.0,76.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,tipsarevic j.,srichaphan p.,108.0,36.0,3.0,tennis_data,2006
red letter days open,2006-06-21,grass,2nd round,simon g.,vacek j.,47.0,245.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,santoro f.,vliegen k.,44.0,35.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,ancic m.,sluiter r.,12.0,92.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,hernych j.,djokovic n.,128.0,40.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,lee h.t.,zverev m.,109.0,304.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,ferrero j.c.,melzer j.,28.0,78.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,serra f.,robredo t.,46.0,8.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,kohlschreiber p.,benneteau j.,96.0,55.0,3.0,tennis_data,2006
ordina open,2006-06-21,grass,2nd round,baghdatis m.,spadea v.,17.0,74.0,3.0,tennis_data,2006
red letter days open,2006-06-22,grass,quarterfinals,gasquet r.,simon g.,66.0,47.0,3.0,tennis_data,2006
red letter days open,2006-06-22,grass,quarterfinals,soderling r.,tipsarevic j.,48.0,108.0,3.0,tennis_data,2006
ordina open,2006-06-22,grass,quarterfinals,hernych j.,lee h.t.,128.0,109.0,3.0,tennis_data,2006
ordina open,2006-06-22,grass,quarterfinals,serra f.,ferrero j.c.,46.0,28.0,3.0,tennis_data,2006
ordina open,2006-06-22,grass,quarterfinals,ancic m.,santoro f.,12.0,44.0,3.0,tennis_data,2006
ordina open,2006-06-22,grass,quarterfinals,baghdatis m.,kohlschreiber p.,17.0,96.0,3.0,tennis_data,2006
red letter days open,2006-06-22,grass,quarterfinals,seppi a.,murray a.,72.0,45.0,3.0,tennis_data,2006
red letter days open,2006-06-22,grass,quarterfinals,bjorkman j.,lopez f.,77.0,49.0,3.0,tennis_data,2006
red letter days open,2006-06-23,grass,semifinals,bjorkman j.,seppi a.,77.0,72.0,3.0,tennis_data,2006
red letter days open,2006-06-23,grass,semifinals,gasquet r.,soderling r.,66.0,48.0,3.0,tennis_data,2006
ordina open,2006-06-23,grass,semifinals,hernych j.,serra f.,128.0,46.0,3.0,tennis_data,2006
ordina open,2006-06-23,grass,semifinals,ancic m.,baghdatis m.,12.0,17.0,3.0,tennis_data,2006
red letter days open,2006-06-24,grass,the final,gasquet r.,bjorkman j.,66.0,77.0,3.0,tennis_data,2006
ordina open,2006-06-24,grass,the final,ancic m.,hernych j.,12.0,128.0,3.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,mahut n.,melzer j.,77.0,78.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,mirnyi m.,ramirez-hidalgo r.,53.0,62.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,becker b.,chela j.i.,161.0,48.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,bloomfield r.,berlocq c.,259.0,89.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,haas t.,vanek j.,24.0,92.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,robredo t.,greul s.,8.0,85.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,galvani s.,waske a.,141.0,90.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,verdasco f.,spadea v.,30.0,75.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,agassi a.,pashanski b.,20.0,71.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,kohlschreiber p.,sabau r.,88.0,131.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,gonzalez f.,horna l.,11.0,52.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,delgado j.,berrer m.,447.0,116.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,kendrick r.,lu y.h.,237.0,119.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,rochus o.,muller g.,29.0,66.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,bracciali d.,hrbaty d.,54.0,22.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,seppi a.,baker j.,68.0,295.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,murray a.,massu n.,44.0,33.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,stepanek r.,dancevic f.,13.0,125.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,safin m.,rusedski g.,87.0,40.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,djokovic n.,goldstein p.,39.0,65.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,nadal r.,bogdanovic a.,2.0,135.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,wawrinka s.,karlovic i.,67.0,60.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,malisse x.,dorsch b.,43.0,181.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,bjorkman j.,johansson t.,59.0,21.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,nalbandian d.,moodie w.,3.0,73.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,ancic m.,almagro n.,10.0,47.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,clement a.,portas a.,57.0,115.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,wang y.t.,marach o.,99.0,96.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,sanguinetti d.,kim k.,69.0,108.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,blake j.,pless k.,7.0,139.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,ferrero j.c.,vicente f.,28.0,100.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,dlouhy l.,serra f.,84.0,36.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,santoro f.,arthurs w.,45.0,187.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,berdych t.,hernych j.,14.0,93.0,5.0,tennis_data,2006
wimbledon,2006-06-27,grass,1st round,youzhny m.,starace p.,41.0,76.0,5.0,tennis_data,2006
